url,size,title,price,location
https://sfbay.craigslist.org/eby/apa/5496869426.html,/ 1br - ,Amazing Views In Your New Corner Unit,$1995,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5498795373.html,/ 1br - ,Beautiful One Bedroom HALF OFF FIRST MONTHS RENT,$1995,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5518803958.html,/ 1br - ,in law cottage richmond annex,$1500,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5518801269.html,/ 2br - 1035ft2 - ,Two Bedroom Available Now!,$3340,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5518772492.html,/ 2br - 1713ft2 - ,Gorgeous Penthouse Available with Garage, and Patio!,$6675,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5518790825.html,/ 2br - 900ft2 - ,Large lay out.. updated kitch, bathrm, hrdwd flrs, w/d,lots of closets,$2400,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5477027574.html,/ 2br - 1464ft2 - ,Bay Street Condo For Lease,$3800,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5508570888.html,/ 1br - ,1BD/1BA Apartment Available For Rent!,$2250,  (oakland lake merritt / grand)   pic map 
https://sfbay.craigslist.org/eby/apa/5497657380.html,/ 1br - ,Prime Centrally Located One Bedroom in North Berkeley,$2200,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5493863508.html,/ 3br - 1035ft2 - ,pre-lease Brand New Bld - 3bd/2bd, Parking, W/D- come see tomorrow,$4495,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5490822769.html,Not Listed,Pre-Lease Brand New Construction Loft,$2695,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5496061594.html,/ 2br - ,Amazing Views in Remodeled 2bd - Open House TODAY,$2750,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5518746094.html,/ 3br - 1100ft2 - ,Rental/Owner Cohousing in Oakland, whole or share,$3300,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5498862213.html,/ 1br - ,Beautiful 1 Bdrm Apt 1/2 OFF FIRST MONTHS RENT,$1995,  (richmond / point / annex)   pic map 
https://sfbay.craigslist.org/eby/apa/5491658180.html,/ 1br - ,beautiful room available in my Montclair home, daily, weekly, monthly,$1100,  (oakland piedmont / montclair)   pic map 
https://sfbay.craigslist.org/eby/apa/5518718910.html,/ 1br - 700ft2 - ,Ground floor 700 sq foot apartment near transportation,$1099,  (oakland west)   pic map 
https://sfbay.craigslist.org/eby/apa/5493937003.html,/ 2br - 1075ft2 - ,El Cerrito - 1075 Sq Ft! Upgraded Two Bedroom, Two Bathroom with W/D!,$2660,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5497231943.html,/ 2br - 1075ft2 - ,El Cerrito - 1075 Sq Ft! Large 2x2 with Washer/Dryer!,$2645,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5497233230.html,/ 2br - 962ft2 - ,El Cerrito - Large, Upgraded 2x2 with W/D! Lots of Closet Space,$2585,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5493908237.html,/ 2br - 962ft2 - ,El Cerrito - Large Two Bedroom, Two Bathroom with W/D!,$2485,  (albany / el cerrito)   pic 
https://sfbay.craigslist.org/eby/apa/5496392208.html,/ 2000ft2 - ,Dwight@Piedmont: 6 Bedroom Home for group of 7-8 CAL undergrads,$8425,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5518680620.html,/ 2br - 980ft2 - ,Spacious, Perfectly Maintained Top Unit,$2650,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5518700870.html,/ 1br - 535ft2 - ,Furnished Gourmet Ghetto, UCB/dntwn BART,$2250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5518699353.html,/ 1br - 708ft2 - ,The Perfect Apartment Home You've Been Searching For!,$2630,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5518697030.html,/ 2br - 1170ft2 - ,2BD-2BA/ Albany Condo@Bayside Commons /Near Bart&UCB;/Pool/Gym/ Luxury,$3250,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5498925879.html,/ 1br - ,Incredibly Spacious 1bedroom Come take a look today!!,$1995,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5518683444.html,/ 1br - 900ft2 - ,btwn Piedmont Ave & Lake Merritt,$2195,  (oakland lake merritt / grand)   pic map 
https://sfbay.craigslist.org/eby/apa/5509559468.html,/ 1br - ,Delightful 1 Bdrm in quiet secure community in El Cerrito,$1995,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5498865411.html,/ 1br - ,Amazing Views In Your New Corner Unit,$1995,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5489335433.html,/ 1br - 750ft2 - ,Renovated 1-bedroom / 1 bathroom apt. in Adams Point for rent,$1950,  (oakland lake merritt / grand)   pic map 
https://sfbay.craigslist.org/eby/apa/5518671353.html,Not Listed,OPEN SUNDAY 4-5: Spacious Studios 1/2 block from campus!!,$2100,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5511074780.html,/ 2br - ,Ground-floor Apartment w/Parking close to Transportation,$2600,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5503534567.html,/ 3br - 1000ft2 - ,Top Floor unit blocks from N. Berk BART,$3500,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5503527744.html,/ 2br - 700ft2 - ,Top Floor unit blocks from N. Berk BART,$2600,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5511073636.html,/ 1br - 600ft2 - ,Newly remodeled ground-floor unit near UC Berkeley Campus,$2350,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5475718660.html,/ 4br - ,BEAUTIFUL LARGE 4 BDRM UPPER VICTORIAN FLAT RIGHT OVER EMYVLE BORDER,$2999,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5475716003.html,/ 4br - ,VERY LARGE 4 BDRM UPPER VICTORIAN FLAT NR MacARTHUR BART: MUST SEE!!,$2999,  (oakland west)   pic map 
https://sfbay.craigslist.org/eby/apa/5475712350.html,/ 4br - ,BEAUTIFUL HUGE 4 BDRM UPPER VICTORIAN FLAT NR MacARTHUR BART,$2999,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5475708168.html,/ 1br - ,BEAUTIFUL 1920s VINTAGE 1 BDRM APT: NR MacARTHUR BART: MUST SEE 11,$1799,  (oakland west)   pic map 
https://sfbay.craigslist.org/eby/apa/5514486605.html,/ 1br - ,Beautiful 1 Bdrm Apt w office lots of light and patio! Bills pd by us!,$1995,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5475703113.html,/ 1br - ,GORGEOUS VINTAGE 1920s 1 BDRM: NR MacARTHUR BART: MUST SEE !!,$1799,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5485648438.html,/ 1br - 700ft2 - ,Convenient 1BR 1 bath 4 plex,$1950,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5518621596.html,/ 1br - ,Short term,Large privet furnished house, Bay view,$2400,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5485642735.html,/ 2br - 900ft2 - ,Convenient Sunny 2 BR with backyard 4 plex,$2400,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5500760399.html,/ 3br - 1500ft2 - ,WHAT THE PANTS!!! Hella space, hella close to Bart, hella awesome,$3400,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5518591965.html,/ 373ft2 - ,Centrally located studio condo,$1490,  (oakland lake merritt / grand)   pic map 
https://sfbay.craigslist.org/eby/apa/5482113963.html,/ 2br - 875ft2 - ,Nice House in Berkeley,pets ok,$3250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5518592601.html,Not Listed,$2308 / 1br - 1 Bed 1 Bath Apt. Block away from UC Berkeley,$2308,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5512314440.html,/ 2br - 1180ft2 - ,Best water view, Top floor, 2Br 2Ba +Storage, Swim/Gym, Parkings Incl,$3480,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5506567005.html,/ 1br - ,Master bedroom w/ bathroom in townhome,$1550,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5503608614.html,/ 2br - ,SOUTHSIDE UNIT near UC Berkeley Campus & Ashby BART,$2395,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5518564458.html,/ 750ft2 - ,LAST LOFT AT THIS RENT,$2450,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5503248476.html,/ 1br - ,Lovely & Spacious 1 Bedroom@Watergate,$2200,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5518515380.html,/ 2br - 1035ft2 - ,Spacious 2-Bedroom With Balcony Available For An Immediate Move In!,$3280,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5501982913.html,/ 2br - 2800ft2 - ,Huge Warehouse Loft,$3000,  (oakland downtown)   pic 
https://sfbay.craigslist.org/eby/apa/5518550195.html,/ 4br - ,2851 Helen Street - Newly Renovated,$3958,  (oakland west)   pic map 
https://sfbay.craigslist.org/eby/apa/5491096605.html,/ 1br - 709ft2 - ,Gorgeous Corner 1BR/1BA! Washer/Dryer, AC, Big Windows!,$2950,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5508363427.html,/ 2br - 1200ft2 - ,Solar home, views, large yard,$3000,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5518530747.html,/ 2br - ,3845 Market Street - Newly Renovated,$2674,  (oakland west)   pic map 
https://sfbay.craigslist.org/eby/apa/5504857490.html,/ 565ft2 - ,Top Floor Studio Unit in Emeryville Condo,$2090,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5518525136.html,/ 2br - ,Upper Rockridge Oasis above the College of the Arts,$2950,  (oakland rockridge / claremont)   map 
https://sfbay.craigslist.org/eby/apa/5518517639.html,Not Listed,3841 Market Street - Newly Renovated,$1924,  (oakland west)   pic map 
https://sfbay.craigslist.org/eby/apa/5518467810.html,/ 4br - ,Light-Filled beautiful, remodeled, Gardener's paradise,$4850,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5518463219.html,/ 3br - 1530ft2 - ,Mid-Century Home in Hills 3+bed/2 bath-Open Sunday,$3500,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5518461969.html,/ 2br - ,Apartment Available May 20th, Close to Campus,$3500,  (berkeley)   map 
https://sfbay.craigslist.org/eby/apa/5518459281.html,/ 2br - ,BRIGHT, NEWLY RENOVATED 2BD/1BA W/ DECK- CLOSE TO BART & BERKELEY BOWL,$2695,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5518453732.html,/ 2br - 900ft2 - ,Great Location! Quiet Building!,$2795,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5518450099.html,/ 1br - 714ft2 - ,Best Prices!!! $99 Move In Deposit...Stop by Today!!!,$2574,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5518448378.html,/ 1br - 823ft2 - ,$99 Deposit!!! 1Bd with Amazing Living Room and Kitchen! A Must See!,$2945,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5509891021.html,/ 1br - ,Great location, short walk to UCB, BART,$1890,  (berkeley)   map 
https://sfbay.craigslist.org/eby/apa/5518407439.html,/ 1br - 797ft2 - ,Amazing 1Bd/1Ba , Washer, Dryer & Balcony Included Available Now!!,$3150,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5518422210.html,/ 1br - 634ft2 - ,Pacific Park Plaza Luxury High Rise 1 Bed Condo,$2145,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5507960181.html,/ 1br - ,FULLY REMODELED 1 bed/1 bath apartment, upper Grand Ave,$2200,  (oakland lake merritt / grand)   pic map 
https://sfbay.craigslist.org/eby/apa/5518417247.html,/ 230ft2 - ,Advent-Amazing room directly across from UC Berkeley!,$1375,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5506616822.html,/ 450ft2 - ,Advent- Newly remodeled studio with an abundance of natural light!,$1645,  (oakland lake merritt / grand)   pic map 
https://sfbay.craigslist.org/eby/apa/5515211468.html,/ 1br - 600ft2 - ,Advent- Junior One Bedroom located in North Berkeley apartment availab,$1795,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5490694683.html,/ 2br - ,Big remodeled two bed apt in great N. Oakland loc!,$2175,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5505386865.html,/ 1br - ,Lovely one bedroom house in great Solano ave location!,$1975,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5490705789.html,/ 1br - ,Remodeled one bedroom unit,$1475,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5518397237.html,/ 7br - 5000ft2 - ,Luxury Colonial Southern Styled Mansion,$8630,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5518391348.html,/ 1br - 680ft2 - ,Rarely on Market!Serene Resid.Tree Lined St;SEE SAT&SUN.2-3pm;,$1875,  (oakland piedmont / montclair)   pic map 
https://sfbay.craigslist.org/eby/apa/5518390260.html,/ 2br - 900ft2 - ,2bd/1 bath in the Quaint City of East Bay,$2300,  (El Cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5478180610.html,/ 2br - ,Short term, lovely 1-2 br. furnished home, garden, great location,$3300,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5518349986.html,/ 2br - ,REMOD STUDIOS, 1BR, 2BR NEAR UC BERKELEY. OPEN HOME TODAY,$2595,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5518291181.html,/ 4br - 1200ft2 - ,Oakland/Emery Victorian SWEET Flat+Yard Open SAT 12pm. Movein Special,$3300,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5518220528.html,/ 1br - 650ft2 - ,Garden-setting, peaceful, light-filled apartment,$1900,  (berkeley north / hills)   map 
https://sfbay.craigslist.org/eby/apa/5518237539.html,/ 3br - 900ft2 - ,Beautiful Brand New Remodel Unfurnished Duplex Upper Unit Available,$3595,  (oakland west)   pic map 
https://sfbay.craigslist.org/eby/apa/5518220171.html,/ 1br - ,One Bedroom Garden Apartment in Quiet Area,$1675,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5518213132.html,/ 2br - ,Immaculately Maintained! Wood Floors, DW, Pkg, BART, Nr UC APR/May & 8/1,$2550,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5518195770.html,/ 2br - ,Telegraph/prime location,$2400,  (berkeley)    
https://sfbay.craigslist.org/eby/apa/5518195208.html,/ 2br - ,Telegraph/prime location,$2400,  (berkeley)    
https://sfbay.craigslist.org/eby/apa/5518145191.html,/ 1br - 800ft2 - ,El Cerrito Plaza,$1895,  (albany / el cerrito)   map 
https://sfbay.craigslist.org/eby/apa/5518142308.html,/ 2br - 950ft2 - ,El Cerrito Plaza,$2000,  (albany / el cerrito)   map 
https://sfbay.craigslist.org/eby/apa/5496202941.html,/ 2br - ,Great Apt For Rent In a Great Location !!,$2200,  (oakland north / temescal)   pic 
https://sfbay.craigslist.org/eby/apa/5517982260.html,/ 2br - 750ft2 - ,Cozy 2 bedroom/1 bathroom in El Cerrito,$1950,   map 
https://sfbay.craigslist.org/eby/apa/5509443919.html,/ 2br - ,Location! Location! Piedmont Ave. Luxury,$2695,  (oakland piedmont / montclair)   pic map 
https://sfbay.craigslist.org/eby/apa/5509438244.html,/ 2br - ,Special price! 90 Walk Score....Available Immediately- Pets Welcome,$2295,  (oakland piedmont / montclair)   pic map 
https://sfbay.craigslist.org/eby/apa/5509439997.html,/ 1br - 800ft2 - ,Lower price! With Home Office-great location, parking, dog friendly!,$2295,  (oakland piedmont / montclair)   pic map 
https://sfbay.craigslist.org/eby/apa/5509446191.html,/ 1br - 700ft2 - ,LOCATION!!! Open Kitchen, Hardwood Floors, SS Appliances,$2195,  (oakland piedmont / montclair)   pic map 
https://sfbay.craigslist.org/eby/apa/5517915753.html,/ 1br - ,Single Room on Northside $1400/month,$1400,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517892683.html,Not Listed,**OPEN HOUSE Sat 4/2, 1-2 pm**Spacious Studio by UCB & Gourmet Ghetto,$1795,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5498913541.html,/ 2br - ,You pay $1450/mo for 1BR in 2BR, 1BA close to UCB SUMMER,$1450,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517859014.html,/ 2br - 1154ft2 - ,NOBE Home 2 bedroom 1 bath,$3800,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5500221492.html,/ 1br - 650ft2 - ,West Berkeley Room Fully Furnished,$1350,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5473978305.html,/ 1br - ,Victorian Living - Near Whole Foods & Berkeley Bowl: P8,$2195,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5473972275.html,/ 1br - ,1 Bedroom Remodel Available June 1! B101,$2395,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5497196245.html,/ 1br - ,1 BED AVL JUNE 1; Quiet/Small Building - Close to Campus: R4,$2195,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5504512098.html,/ 2br - ,Two Bedroom Open House Sunday 3:00pm,$2500,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5517841259.html,/ 3br - ,2815 Channing Way is a large house located between Warring St. and Pie,$3295,  (berkeley)   map 
https://sfbay.craigslist.org/eby/apa/5517832377.html,/ 2br - 1250ft2 - ,Beautiful 2 bd Craftsman w/ huge yard and garden,$3750,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5517826369.html,/ 3br - ,OPEN FRI APRIL 1 AT 5:30PM - HUGE GOURMET GHETTO 3B2/BA AVAILABLE 6/1,$3675,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517826040.html,/ 1br - ,2540 Regent St. is a small building with 9 units. It is located just,$1995,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5504915723.html,/ 2br - ,OPEN FRI APRIL 1 @ 5:30PM - HUGE GOURMET GHETTO 2B2/BA AVAIL JUNE 1,$3355,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5493056353.html,/ 2br - ,HUGE GOURMET GHETTO 2B2/BA AVAIL JUNE 1,$3355,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5507121228.html,/ 2br - ,2 bedroom apt, close to everything,$2375,  (berkeley)   map 
https://sfbay.craigslist.org/eby/apa/5517812514.html,/ 1br - ,One Big Private Bright Bedroom,$950,  (oakland lake merritt / grand)   map 
https://sfbay.craigslist.org/eby/apa/5517807508.html,/ 2br - 1400ft2 - ,House w/Outdoor living Oak/Berkeley border,$3100,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5517805313.html,Not Listed,Large studio with new kitchen and bathroom with Carpet second floor un,$1895,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5502965601.html,Not Listed,Large studio with new kitchen and bathroom with Carpet second floor un,$1895,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517803649.html,/ 2br - 900ft2 - ,a beautiful, spacious townhouse in oakland temescal and Piedmont,$2498,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5517800254.html,Not Listed,Large studio with hardwood floors at 2515 Parker st #G,$1795,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5508338714.html,/ 3br - 2100ft2 - ,VERY LARGE 3 BEDROOM HOUSE/FLAT FOR RENT,$4200,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5507931799.html,/ 4br - 2960ft2 - ,Beautiful, sunny remodeled house in North Berkeley!,$6950,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5497217931.html,/ 3br - 1700ft2 - ,Emeryville, Berkeley, Oakland Border ACCESSIBLE,$3598,  (oakland west)   pic map 
https://sfbay.craigslist.org/eby/apa/5517784537.html,/ 3br - 1600ft2 - ,Accessible Oakland Border Ashby extension,$3395,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5517781787.html,/ 1br - ,1 Bedroom Garden Cottage,$2300,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5517779318.html,Not Listed,$1875 Studio right near Rockridge BART,$1875,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5517776545.html,Not Listed,Beautiful private cottage in Rockridge - Utilities inc,$2450,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5506489633.html,/ 2br - ,1 Bedroom in Berkeley - Sublet - Available in May,$1400,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5498408720.html,/ 2br - 700ft2 - ,Piedmont Border Apartment 2Bed/ 1 Bath Newly Remodeled. Walkscore 90!,$2195,  (oakland piedmont / montclair)   pic map 
https://sfbay.craigslist.org/eby/apa/5517753968.html,/ 1br - 700ft2 - ,Newly Remodeled 1br -- 700 sq ft -- Watergate condo with pool,$2500,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5474099712.html,/ 1br - ,Adams Point Spacious One bedroom unit,$2500,  (oakland lake merritt / grand)   pic map 
https://sfbay.craigslist.org/eby/apa/5475498132.html,/ 2br - ,Contemporary townhouse condo with a view.,$3500,  (oakland piedmont / montclair)   pic map 
https://sfbay.craigslist.org/eby/apa/5500214187.html,/ 1br - ,Delightful one bedroom Adams Point,$2500,  (oakland lake merritt / grand)   pic map 
https://sfbay.craigslist.org/eby/apa/5507111512.html,/ 1br - ,Gorgeous 1BR/1BA Flat in the Heart of the Gourmet Ghetto,$2850,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517721913.html,/ 2br - 1350ft2 - ,6 Yr old Green Construction,$3500,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5509298423.html,/ 1br - 750ft2 - ,apt in fourplex, 2 levels up,$2000,  (oakland rockridge / claremont)   pic 
https://sfbay.craigslist.org/eby/apa/5509577173.html,/ 1br - ,beautiful room available in my Montclair, daily, weekly, monthly,$1100,  (oakland piedmont / montclair)   pic map 
https://sfbay.craigslist.org/eby/apa/5517702024.html,/ 1br - ,Spring/Summer sublet in Temescal!,$950,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5517682162.html,/ 1br - 500ft2 - ,1 BR/1 Bath a short walk from Elmwood and Campus!,$1900,  (berkeley)   map 
https://sfbay.craigslist.org/eby/apa/5517675977.html,/ 1br - 1518ft2 - ,LOFT Furnished, DEN, 2 parking spaces,$3400,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5493136499.html,/ 584ft2 - ,Spacious Studio Apartment,$1795,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5514453389.html,/ 1br - ,Upper Rockridge, BART: 3 Blocks,$1975,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5514456056.html,Not Listed,Olde World Trendy Temescal Charm (Near Rockridge),$1625,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5514458739.html,Not Listed,Olde World Piedmont Ave Charm;NEAR COFFEE,Best Oakland Neighborhood,$1595,  (oakland piedmont / montclair)   map 
https://sfbay.craigslist.org/eby/apa/5514461933.html,/ 1br - ,Enjoy the Garden. Olde World Piedmont Ave Charm, Coffee,$2395,  (oakland piedmont / montclair)   pic map 
https://sfbay.craigslist.org/eby/apa/5509408360.html,/ 1br - 808ft2 - ,Hugely Spacious Brand New 1BR/1BA! Pet Friendly, AC, Washer/Dryer!,$3125,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5488494059.html,/ 1br - 808ft2 - ,Hugely Spacious Brand New 1BR/1BA! 9ft Ceilings, Washer/Dryer, AC!,$3150,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517664978.html,/ 2br - 677ft2 - ,Move Into Bachenheimer!!,$4122,  (berkeley)   pic 
https://sfbay.craigslist.org/eby/apa/5517662662.html,/ 2br - 656ft2 - ,Adorable Touriel Apartment!!,$4126,  (berkeley)   pic 
https://sfbay.craigslist.org/eby/apa/5517658976.html,/ 1br - 550ft2 - ,Washer + Dryer in Unit!!!!!!!!,$2834,  (berkeley)   pic 
https://sfbay.craigslist.org/eby/apa/5517655209.html,/ 2br - 671ft2 - ,Ready For Move In!,$4186,  (berkeley)   pic 
https://sfbay.craigslist.org/eby/apa/5517652630.html,/ 2br - 444ft2 - ,One Bedroom in Fine Arts!!,$2851,  (berkeley)   pic 
https://sfbay.craigslist.org/eby/apa/5517648696.html,/ 2br - 800ft2 - ,2 BR/1BA Berkeley, Good Location, Hardwood Floor, Available Now,,$2400,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517643456.html,/ 1br - ,El Cerrito sunny Nice 1+bed1.5 ba duplex nr Plaza Bart 99ranch maket,$1225,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5507185932.html,/ 1br - ,1 BD available in 2 BD apartment, Deck, Spacious, Close to Campus,$1250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5508228738.html,/ 1br - ,1 BD available in 2 BD apartment, Deck, Spacious, Close to Campus,$1250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5508233386.html,/ 1br - ,1 BD available in 2 BD apartment, Deck, Spacious, Close to Campus,$1250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5508247823.html,/ 1br - ,1 BD available in 2 BD apartment, Deck, Spacious, Close to Campus,$1250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5508250292.html,/ 1br - ,1 BD available in 2 BD apartment, Deck, Spacious, Close to Campus,$1250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5501894926.html,/ 3br - ,Now or 4/1 Huge Stunning 3 BED! Beautiful Blding H/W Flrs Bus to UC!!,$3295,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5517631534.html,/ 1br - 535ft2 - ,Furnished Gourmet Ghetto, UC/Downtown BART,$2250,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5508251066.html,/ 1br - ,1 BD available in 2 BD apartment, Deck, Spacious, Close to Campus,$1250,  (berkeley)   map 
https://sfbay.craigslist.org/eby/apa/5495978609.html,/ 1br - ,$1250 / 1br - 1 BD available in 2 BD apartment, Deck, Spacious, Close,$1250,  (berkeley)   map 
https://sfbay.craigslist.org/eby/apa/5490904906.html,/ 3br - 1585ft2 - ,August 1 Craftsman bungalow rockridge area,$4475,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5497302249.html,/ 2br - 1150ft2 - ,Temescal/rockridge Furnished Bungalow May 12,$4275,  (Rockridge)   pic map 
https://sfbay.craigslist.org/eby/apa/5512715163.html,/ 2br - ,Avail 4/1 Stunning 2 BED 2 BATH in Luxury Apt!, Partial Bay View!!!,$3795,  (berkeley)   pic map 
